"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"3249","0",1,-0.3986742,-0.1749205,0.1493497,-1.140013,0.6854822,1,0.1524047,-0.1693602,0.08828352,-0.3456531,-0.5532613,0.4747488,0.2014672,2,0,1,0,1,0,1,0,0,0,1
"3250","0",0,-0.3306004,-0.1265325,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,1.101442,-0.07011323,0.6431657,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3251","0",0,-0.67884,-0.1277812,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3732835,0.61552,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3252","0",0,0.923310504815013,-0.208011703426381,-0.0237569492665076,-0.447868535581052,0.68548216510379,1,-0.0799436604157339,0.168318284109472,1,-0.345653140066393,-0.33973584151514,-0.914972023059705,0.201467224166062,2,0,1,0,1,1,0,0,1,0,0
"3253","0",1,-0.4111705,-0.1927148,0.4878619,2.181906e-19,-0.198512,1,0.07040286,-0.2417568,0,-0.3456531,-0.4269423,0.6492686,-0.0890118,1,0,1,0,1,1,0,1,0,0,1
"3254","0",0,-0.5053415,-0.2345471,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.119083,0.9906359,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"3255","0",1,0.6618547,-0.2329862,-0.07163751,2.181906e-19,-0.198512,1,-0.09870034,-0.2417568,0,2.947353,-0.1221435,0.8531541,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"3256","0",0,0.272329003682394,-0.219562397415252,-0.000151498884607502,0.779972221614253,0.68548216510379,1,0.0315413642880228,-0.169360192417493,0.119311402761207,-0.345653140066393,0.0434626541888844,-1.37441006749436,-0.0890117975074001,2,0,1,0,0,1,0,0,0,1,1
"3257","0",1,0.125135,-0.2208111,0.541602,2.181906e-19,-0.198512,1,0.5668688,-0.2417568,0,-0.0999433,0.02941544,0.9326233,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"3258","0",0,-0.3053316,-0.1870956,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.1629299,2.13121,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"3259","0",0,0.247405435763328,-0.0447410829890905,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.0172286345375815,-1.12794104127053,-0.0890117975074001,1,0,1,0,0,1,1,0,0,0,1
"3260","0",0,0.238084987926558,-0.229552186811033,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.0534010782128231,-1.41881505016503,-0.0890117975074001,1,0,1,0,0,1,0,0,1,0,1
